CLUE,ANS,POS
Locomotive ,engine,1
American (colloq.) ,yank,1
"Tremendous, gigantic ",enormous,2
Synthetic fabric ,nylon,2
Answer ,reply,2
"Escargots, to the French ",snails,1
(Of a face) yellowish ,sallow,2
Protection from the rain ,umbrella,1
Male shop worker ,salesman,2
One living at others' expense ,sponger,4
Showing forgiveness ,merciful,2
Acquire ,obtain,2
Cancelled - played illegal card ,revoked,3
Stretch of time ,period,6
Wee ,tiny,49
Feeling guilty ,ashamed,4
Pleasure boats ,yachts,1
"Caribbean country, capital Port-au-Prince ",haiti,1
