CLUE,ANS,POS,FOUND IN
Very early calculator ,abacus,1,Antique abacus
Nobleman ,marquis,5,Duke or Marquis
The original garden? ,eden,2,Original Edenic plot
Indicate assent; make slip ,nod,14,Affirmative nod
Fold covering around something ,wrap,1,Wrapping cloth
Started again after a break,resumed,2,Resumed activity
Vincent van . . . . was a great Dutch painter ,gogh,1,Van Gogh
Increasing threefold ,tripling,13,Swelled up by tripling its dimension
Require ,need,9,Basic needs
Measure applied to gold or gems ,carat,1,Carat weight
Portending bad things ,ominous,2,Ominous signs
Seeress; Mrs. Fawlty ,sibyl,2,"Sibyl: An ancient female counterpart to a seer or prophet, often associated with prophecies and predictions about future events."
The onset of darkness ,nightfall,4,Nightfall commencement
Areas,regions,1,Geographical regions or territories
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1,Southwest monsoon
Put off ,delay,1,Delayed
