CLUE,ANS,POS
Old or ageing ,elderly,5
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,1
Cheese-paring,parsimonious,10
Breaking waves ,surf,7
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,2
Epic - legend ,saga,15
Pressure or emphasis ,stress,1
"Functional, handy ",useful,1
Conceal ,hide,1
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,2
Card game ,canasta,6
Caribbean isle ,haiti,7
Adhesive - muggy,sticky,1
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Agrees ,accedes,5
Nearer ,closer,1
Requiring hard work ,arduous,9
Crustacean ,crab,2
