CLUE,ANS,POS,FOUND IN
"Large, mainly Mongolian, desert",gobi,1,Gobi Desert
Play music in the street ,busk,4,Busking (street buskers)
Catch the breath ,gasp,3,Gasping
Magician ,wizard,11,Card wizard (expert at card manipulation tricks)
Authentic ,real,3,Realistic
Fan out in ornamental water jet ,fountain,2,Aquatic fountain
Conforming to Islamic (dietary) laws,halal,1,Halal: Permitted by Islamic dietary law
Separated ,apart,8,Apart from each other
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,1,The Vicar of Wakefield
Pursue quarry ,hunt,1,Hunt for prey
Whole and complete ,entire,6,Entirely resolved
"Tear, rend ",rip,17,Separated by tear (descriptive phrase rather than a single word)
Permit,allow,1,Allowing
