CLUE,ANS,POS
"Archetype, master copy ",original,3
Top US horse race ,kentucky derby,1
Bony framework ,skeleton,1
Practical joke,prank,1
Place of RC pilgrimage in Portugal ,fatima,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
Large tall chimneys ,stacks,2
An undertaking with little chance of success ,long shot,4
Men who pay excessive attention to their clothes ,dandies,1
Ooze slowly out ,seep,1
Windless ,calm,1
Vote in again ,reelect,1
Dispenser of vapour for the nose or lungs ,inhaler,1
Planet ,mars,11
Luxury railway carriage ,pullman,1
Pope's diadem ,tiara,1
Slippery fish ,eel,1
Southeast Asian country ,thailand,4
Complete a boxing match without being knocked out ,go the distance,11
Greek god of love ,eros,3
Northern Ireland city ,omagh,8
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Set of computer instructions ,program,2
Largest Canary island ,tenerife,1
Satan ,lucifer,2
