CLUE,ANS,POS,FOUND IN
Relating to ESP etc ,psychic,12,Psychic healing
Be ,exist,6,Exist - Embodying the very essence of 'being'.
Busy; employed ,engaged,2,Engaged in work
Compound such as found in petroleum ,hydrocarbon,1,"Alkanes: These are the simplest hydrocarbon family, consisting of single-bonded carbon atoms with hydrogen attached"
Ships' moorings ,berths,15,Tidal berths
Soil ,earth,1,Earthy substance
"Showy, lurid ",garish,15,Garishly gaudy design
Slumbering ,asleep,3,Asleep-like state
Freshwater mammals ,otters,4,"Otters (Lutrinae family): Freshwater otters, such as the North American river otter (Lontra canadensis), thrive in freshwater habitats by hunting fish and other aquatic prey."
Big squash ,pumpkin,3,Monster pumpkin
Like a monkey ,simian,2,Simian appearance
Poached item?,egg,1,Eggs
Hello and goodbye to the Italians ,ciao,1,"Ciao e arrivederci agli italiani - A phrase that literally translates as ""hello"" and ""goodbye to the Italian people."" This might not be a standard idiom, but it conveys a friendly farewell in an informal context."
Gratify,please,9,Pleased as punch
