CLUE,ANS,POS
Small restaurant ,cafe,2
Italian cured pork ,pancetta,10
"Collection of facts, information ",data,1
An official language of the Republic of India,english,2
Eccentric - irritable ,cranky,17
In each other's company ,together,1
"Force, pressurise ",coerce,1
Concoction ,brew,1
Barrier to trade ,embargo,3
"Plant of the celery family; leaf is a herb, seeds a spice",dill,4
Cook in hot water,boil,1
Metal bolt ,rivet,6
Property renter ,tenant,1
Law officer ,sheriff,3
Forbid,veto,6
Ten years,decade,1
"Ransack, plunder ",loot,1
Living being ,animal,9
Unite ,join,1
Quest ,search,7
