CLUE,ANS,POS
Brought to an end,concluded,1
German boy's name ,otto,9
Gripping part of wrench ,jaws,1
Able to move ,mobile,1
Roman goddess of love ,venus,1
Sunrise ,dawn,1
People of the Netherlands ,dutch,1
Aspiration ,ambition,1
Ripped off ,overcharged,1
Large spoon with long handle ,ladle,4
Element discovered by the Curies ,radium,2
Building ,edifice,2
Jubilant ,ecstatic,1
Wee ,tiny,4
Cunning ,sly,1
Cask stopper ,bung,1
Capital of Bulgaria ,sofia,1
Flashlight ,torch,6
Saviour ,rescuer,1
Organ for breathing ,lung,1
Bet ,wager,1
Relatives by marriage ,in-laws,1
Nebraska city,omaha,1
