CLUE,ANS,POS
State of NE USA ,connecticut,16
Female sheep ,ewe,1
One who is owed,creditor,2
Plucked instrument ,harp,1
People of great learning in particular subject ,scholars,1
Afflicted with feeling of imminent sickness ,nauseous,2
Circus controller ,ringmaster,1
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
Mythical female warriors of Scythia ,amazons,1
"Ridicule, mockery ",derision,1
Clamorous ,noisy,1
A long arduous march ,trek,1
Light volcanic rock ,pumice,3
Unpleasant ,nasty,3
Stale; fungus-covered ,mouldy,1
It's thrown in a field event ,javelin,2
Inhabitant of a city ,citizen,6
Small falcon,kestrel,3
Underground passage ,tunnel,2
Plenteous ,ample,1
Roman emperor ,nero,2
Mediterranean island ,cyprus,3
Great king of Prussia ,frederick,1
Portuguese Atlantic isles ,azores,1
Verify -- rein in ,check,3
