CLUE,ANS,POS,FOUND IN
Wandering ,nomadic,15,Nomadic lifestyle
Set down in writing ,record,10,Historical records preserving events and achievements.
Preparation used in setting hair ,gel,2,Hair gel
Woodland animal -- pester,badger,15,Badger: Digging badger causing disruption (badgers are known for their digging habits which can impact woodland areas)
Dog -- tooth,canine,1,Canine dentition
Remove unwanted hair ,shave,16,Shave gel
Pocket for a watch ,fob,4,Fob chain attachment point
View ,look,5,Looking at outright
Hindu body work ,yoga,1,Yoga asana practice
Black leopard ,panther,1,Panthera pardus melas
Destructive beetle,weevil,15,Bark weevils (general term for some species that cause tree damage)
Oxford college; window ,oriel,8,Oriel window (a bay-style window with an architectural overhang)
"Skill, cunning ",craft,11,Crafty
Arithmetic calculation ,addition,1,Addition: Combining two or more numbers to find their total sum.
Food flavourings from Pisces ,spices,5,Aquatic-inspired spices
Pacifist leader during India's struggle for independence ,gandhi,1,Mahatma Gandhi
Remains of tree - puzzle ,stump,3,Tree stump
Informal talk ,chatter,14,Coffee break chatter
Bird kept for eggs and meat ,fowl,7,Game fowl (chicken kept for game purposes)
Gifts,donations,13,Generous donations
Shut ,closed,1,Closed door
Backpacking ,trekking,6,Trekking equipment
Give satisfaction ,please,17,Pleased response
Grinding tooth ,molar,2,Decaying molar
Technical kit ,apparatus,10,Specialized apparatus
Part of finger ,nail,2,Nail bed
Oration,speech,1,Eloquent speech
Reinstate ,restore,1,Restored
