CLUE,ANS,POS
Stick (to) ,adhere,1
Hardwood ,teak,7
Plumage ,feathers,1
Searching for ,hunting,2
Go in ,enter,1
Irritating ,irksome,10
Fine-bladed sword,rapier,2
One-storied dwelling ,bungalow,1
One who believes there is no god,atheist,1
Analgesic drug ,codeine,6
"'Refrain from, stop (6)' ",desist,2
Stir (up public opinion?),agitate,1
Religious official ,cleric,10
"Sea-god, son of Poseidon ",triton,1
Rubbish dropped ,litter,1
Unexpected failure or error ,glitch,1
Dance originating in Cuba ,rumba,4
Metal fixing pin ,rivet,2
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,2
Cessation of hostilities to allow peace talks ,truce,1
Normal ,usual,8
