CLUE,ANS,POS,FOUND IN
Use up,exhaust,3,Exhaust completely
Devout follower,disciple,5,Strict disciple
Wriggle as in embarrassment ,squirm,4,Nervous squirming
Cricket honour in the fire ,ashes,2,Ashes left behind
Alehouse,tavern,1,Tavern-style pub
Throw ,fling,3,Fling hastily
Strongly want ,desire,1,Desire fiercely
"'Showing the way, out in front (7)' ",leading,19,"Vanguard (again, emphasizing leading the way forward)"
Scottish island,skye,12,Isle of Skye
Drivel ,gibberish,12,Nonsensical gibberish: Language that is impossible to understand due to lack of coherence or logic.
Plunge ,dive,2,Dive underwater
Gobsmack,astonish,9,Astonished beyond belief
Supplication ,request,2,Humble request
Resign ,quit,1,Quit employment
"Chest bones, may be floating ",ribs,8,Pectus carinatum (protruding chest due to abnormal growth of the sternum and ribs)
Artists ,painters,1,"Painters: Skilled individuals who create visual art using paint as their medium, often specializing in various styles such as oil painting, watercolor, acrylics, or mixed media."
Parade ,march,1,Group marching in unison
