CLUE,ANS,POS,FOUND IN
Stroke lovingly,caress,2,Caress softly
Very steep ,precipitous,12,Precipitous decline
Circled ,ringed,3,Ringed suggestion
Newspapers,press,4,Written press
Establish firmly in well-defended position ,entrench,3,Firmly entrenched
Leisurely walk ,amble,5,Carefree amble
Smouldering piece left over from a fire,ember,6,"Glowing ember (if still active, though smouldering implies it's cool)"
Barrel-maker ,cooper,7,Coopers' apprentice
Rule Britannia composer ,arne,6,"Barnett (Benjamin) - Known for his anthem-like work, such as ""O God our Help in Ages Past,"" which evokes a sense of British identity and might resonate with themes similar to ""Rule Britannia."""
Local habit,custom,6,Customary behavior
Show (a film) ,screen,1,Screening session
I have found it! ,eureka,7,Eureka moment for a scientific discovery
Expel from a country ,deport,3,Deported
Greek goddess ,athena,1,"Athena - Goddess of wisdom, courage, and warfare strategy"
In the direction of the Orient ,eastward,1,Eastward-bound
"Inactive, motionless ",static,18,"Static (often used metaphorically for something that isn't changing over time, but also implies a lack of motion in certain contexts)"
In the direction of ,towards,3,Oriented towards east
Artilleryman's skill ,gunnery,9,Gunnery accuracy expertise
Contests of speed ,races,6,Speedy races
