CLUE,ANS,POS
Japanese fighter ,ninja,2
Soft French cheese ,brie,2
Bite and grind food in the mouth,chew,1
Heart rate ,pulse,1
"Start, launch ",initiate,1
Goodbye ,farewell,2
Sailing boat ,yacht,3
Not particularly surprising,unremarkable,18
Banquets or celebratory days ,feasts,3
Grant to help defray costs ,subsidy,8
Very thin paper ,tissue,4
Underground chapel ,crypt,1
Contract of insurance ,policy,1
Speak to the residence ,address,1
Rodents ,squirrels,11
Classical dance ,ballet,1
