CLUE,ANS,POS,FOUND IN
Collection of items of information ,data,1,Data set
Afflicted ,stricken,5,Ailment-stricken - Being affected by minor diseases or illnesses.
"'' ... Spirit'', Noel Coward play ",blithe,1,Blithe spirit (the title of a play by Noël Coward)
Seethe ,boil,1,Boil (verb form) - To cook something in boiling water or other liquid.
"King Edward VIII, latterly",duke of windsor,1,Duke of Windsor 
Short ,brief,2,Briefly
Tract of pastureland ,lea,9,Leasland
Strong and sharp-smelling ,acrid,15,Acrid odor (potentially from onions or garlic)
Of foods) made from milk ,dairy,1,Dairy products
"Resounding, ringing ",resonant,13,"Harmonic (in the sense of pleasing, resonant sounds)"
Large American vulture ,condor,4,California Condor (specific to America)
