CLUE,ANS,POS
Fastener for a door or lid ,hasp,13
Partially viewed ,glimpsed,1
Fast Brazilian dance ,lambada,4
Excerpts from a film - or aggressive outbursts ,scenes,12
Aperture for lock opening ,keyhole,1
Short ,brief,1
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
"Obscure, puzzling ",enigmatic,2
Geometrical figure ,rhombus,11
Disagreement,dissent,11
"Resounding, ringing ",resonant,10
Male singer ,baritone,2
Careful and persistent work or effort ,diligence,1
