CLUE,ANS,POS,FOUND IN
Last-born ,youngest,2,Youngest sibling
"English poet, 1922-85 ",larkin,5,Philip Larkin
Red (in heraldry),gules,1,Gules (a red color in heraldic terms)
Fish; edible cactus ,tuna,6,"Tuna (metaphorically relating to the term ""fish"")"
Put off ,delay,1,Delayed
Flat highland ,plateau,3,Hilltop plateau
Ham it up ,overact,1,Overacting
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Long and hard journey ,trek,7,Intense trek
Sorrow ,grief,3,Grief-stricken
Stride ,step,3,Take a step
Deep sadness ,sorrow,2,Sorrowful
In the shape of a helix ,spiral,1,Spiral staircase
Relating to atomic energy ,nuclear,1,Nuclear fission
