CLUE,ANS,POS
Country once known as Abyssinia,ethiopia,1
Fastened; joined ,attached,2
"Showy, lurid ",garish,2
Slumbering ,asleep,1
Marine mammal with ivory tusks and a moustache ,walrus,3
Strong ,powerful,8
See-through ,transparent,1
Beer ,ale,1
Terpsichorean exercise,dancing,1
Pacific country ,tonga,18
Ex-smokers? ,quitters,3
Yellow part of an egg ,yolk,1
Awful ,dreadful,9
"Quite sufficient, more than enough ",ample,3
"Hard, shiny coating as on teeth ",enamel,1
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Rub out ,erase,1
Causing death ,lethal,3
Sure ,certain,1
Spooky ,eerie,4
Loud harsh cry as of parrot or chicken ,squawk,2
Sidewalk ,pavement,1
Prize ,trophy,4
Plant with edible stalks ,celery,6
Hoist; wading bird ,crane,2
Accumulate ,hoard,2
Small hard growth on skin,wart,6
Capital of Sweden ,stockholm,1
Aubergine ,eggplant,1
"Eg, arras, Gobelin ",tapestry,1
