CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,2
Dignity and assurance of manner ,poise,4
Supporter in a conflict,ally,1
Paradise,garden of eden,3
Sickness of the stomach ,nausea,3
Unrefined ,crude,4
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Roman god ,cupid,11
Dishonest man ,rogue,6
Seeker of alms ,beggar,2
"View, judgement ",opinion,1
French soft cheese ,brie,1
"Small, sharp sliver",splinter,1
Golf peg ,tee,1
Haulage vehicles ,tractors,6
Fe ,iron,1
Strong ,potent,15
Legal representative ,lawyer,1
