CLUE,ANS,POS
Grasslike marsh plant ,sedge,4
Ancient Mexican ,aztec,1
Nebraska city ,omaha,2
Group working together ,team,5
Slangy adjective for harking back to the past ,retro,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Ornamental garden plant ,hosta,13
Crusty end of a loaf ,heel,1
Coxswain ,helmsman,4
Unyielding,rigid,13
Short note ,memo,1
"Tedium, ennui ",boredom,2
Royal seat ,throne,1
Piece of writing ,essay,7
Having no beginning or end ,infinite,1
Permanent ,enduring,1
Let fall ,drop,1
Rare noble gas ,radon,5
Honest and open ,candid,3
Spout for discharging fluid ,nozzle,3
Wood ,timber,1
Works for small orchestra ,chamber music,16
Plan,blueprint,1
Overdue,late,4
Domestic animal ,cat,1
Swindle ,con,2
Entice ,tempt,4
