CLUE,ANS,POS,FOUND IN
Died by submersion ,drowned,13,Drowned (past participle of drown)
Important historical period,era,9,Victorian Era
Grumbler ,grouch,10,Grouchy individual
Money lodged to secure release pending trial ,bail,1,Bail bond
"Eg, Tuesday ",weekday,3,Weekdays (referring to any day excluding weekends)
Chant ,sing,20,Versification (the art or practice of composing verses; often involves repetition and rhythm)
Impose (a burden) ,lay,6,Lay-on
Broadcast ,transmit,2,Transmitting
Prophesy ,foretell,9,Foretelling
Therefore ,thus,39,"Scarcity (implying a lack of available food, thus 'left hungry')"
Penalty appended to driving licence ,endorsement,5,Endorsement penalty
Guardian ,keeper,9,"Keeper (e.g., goalkeeper, but still fits the term)"
"Dry and mocking, or bent out of shape ",wry,9,Wry (in a mocking way)
Freshwater sea of Israel ,galilee,4,Sea of Galilee
Mental picture; idol ,image,2,Imagery
"Small beetle, crop pest ",weevil,2,Bean weevil
Reckoning of a debt or of votes ,tally,1,Tallying
Appeal ,plea,13,Pleasantness
Wheel-hoop ,tyre,6,Tyre (British English term for tire; encases wheel)
Benediction ,benison,9,Divine benison
Cut of meat from the lower back and sides,loin,1,Sirloin
"Answer, reaction ",response,41,Solution response
The Ram ,aries,14,Aries (zodiac sign that has a ram symbol)
