CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,1
Ignored ,neglected,4
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,9
Land covered with trees ,forest,1
Loth,reluctant,2
Desiring or being short of ,wanting,17
Bay State ,massachusetts,1
Cleaning implement ,mop,1
Holy ,sacred,1
One of Santa's reindeers,prancer,3
System of beliefs,creed,7
Eccentric ,kooky,8
Leg joint,knee,1
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,1
"High-pitched, piercing ",shrill,1
"Pledges, vows ",promises,1
