CLUE,ANS,POS
Pieces of broken glass ,shards,1
Animal or vegetable pouch,sac,9
South African currency,rand,1
Young cow ,calf,1
Dirge ,lament,1
Max __; Dadaist ,ernst,1
Building for travellers ,hotel,1
"Differ, dissent",disagree,1
Treat with disrespect ,insult,4
Light-in-pumpkin festival ,halloween,1
Person who jeers speaker from the crowd ,heckler,7
"Uninvolved, distant ",aloof,1
Way of bearing one's body ,posture,1
Spud ,potato,1
Take too much food ,overeat,2
Bedaub; pollute,besmear,9
Vegetable resembling celery,fennel,2
Pennine town in Greater Manchester ,rochdale,15
Legal enactment ,statute,2
Woman's garment,blouse,6
Gift (to charity) ,donation,1
"Examined, tried ",tested,8
"Keenness, avidness ",eagerness,1
