CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,1,Isosceles triangle
Diminutive animal doctor ,vet,1,Veterinary surgeon for small animals
Exclamation of pain - that hurt! ,ouch,1,Ouch!
Sign up ,enrol,2,Enroll
Rotary energy converter,turbine,3,"Turbine (can be used in various contexts, such as hydroelectric power stations)"
Continuous,unbroken,16,Unbroken (sequence or series)
War god - chocolate bar - spoils,mars,3,Ares's treat - referencing the Greek counterpart of Mars enjoying a Cadbury bar (metaphorical interpretation)
French definite article ,les,3,"Les - For plural nouns, regardless of gender."
Relating to the kidneys ,renal,2,Renal function
Additional strengthening dose ,booster,2,Booster shot
Slaughterhouse ,abattoir,2,Abattoir (an establishment where animals are slaughtered for meat)
Older or higher in standing ,senior,2,Senior (implies age)
Precious stone or mineral ,jewel,4,"Emerald - Green gemstone prized in jewelry, symbolizes rebirth."
