CLUE,ANS,POS
Once more ,again,1
So long,adieu,3
Harmless untruths ,white lies,1
French cathedral city ,chartres,2
Contort ,twist,1
Vary,fluctuate,5
Serviette ,napkin,1
Excessively instructive ,didactic,4
Well-known or famous person ,celebrity,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,3
Large sailing ship ,galleon,1
Hangman's loop ,noose,2
Of the moon ,lunar,1
Continuous,unbroken,1
Wanderer ,nomad,5
French definite article ,les,3
Relating to the kidneys ,renal,1
Smooth little stone ,pebble,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,5
