CLUE,ANS,POS
Supposes ,imagines,10
Body of land surrounded by water ,island,1
Windpipe ,trachea,1
Tears into strips ,shreds,1
Palladian mansion with gardens in Wiltshire ,stourhead,1
Sad ,morose,2
Won victory over ,defeated,1
Tributary ,feeder,7
Pass through a filter ,strain,15
Locate or identify with precision ,pinpoint,1
Tree-dwelling marsupial ,possum,2
"Of software, containing errors ",buggy,1
Nervous ,on edge,5
Stand against ,defy,3
Ova ,eggs,1
Female fox,vixen,1
Cross-legged yoga attitude,lotus position,1
Drop behind,trail,2
Football attacker ,striker,2
Most diminutive ,smallest,2
