CLUE,ANS,POS
Cheap fruit? ,peach,6
Ancient Mexican ,aztec,1
Nebraska city ,omaha,1
Slangy adjective for harking back to the past ,retro,4
Steam bath ,sauna,1
Ornamental garden plant ,hosta,13
Crusty end of a loaf ,heel,6
Bread browner ,toaster,1
Coxswain ,helmsman,1
Short note ,memo,1
"Tedium, ennui ",boredom,1
Differ ,vary,1
Strange ,odd,14
Go out of favour,fall from grace,1
Royal seat ,throne,1
Piece of writing ,essay,3
Rare noble gas ,radon,3
Honest and open ,candid,1
Modifies for a new use ,adapts,1
Wood ,timber,1
Plan,blueprint,3
Overdue,late,7
Domestic animal ,cat,2
Swindle ,con,15
Entice ,tempt,14
