CLUE,ANS,POS,FOUND IN
Sketch show featuring Tom Baker ,little britain,14,Little Britain humorous acts
"Courting, romancing ",wooing,41,Wooing gestures
Underground cemetery ,catacomb,1,Catacombs
Boast ,brag,1,Brag about
Come to a definite conclusion,resolve,1,Resolved
Of scientists involved in legal investigations,forensic,1,Forensic Pathologist
Small bird; architect ,wren,9,Wren (another small bird)
Lion/man ,sphinx,2,Sphinx (Greek mythological creature with a man's head on a lion’s body)
"-- Gwyn, mistress of Charles II ",nell,1,Nell Gwynne
Spring back ,bounce,3,Bounce back
