CLUE,ANS,POS
Show,display,1
Occupant ,resident,2
Nevertheless ,even so,7
Heated discord,strife,3
"Extinguish, wipe out ",eradicate,1
One thought guilty of a crime,suspect,2
Narrow road ,lane,12
Baleful ,ominous,2
Concern or curiosity ,interest,7
Young geese ,goslings,1
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,4
Closely compacted ,dense,2
Trainee officer ,cadet,1
Extra payment ,bonus,1
Achieve successfully ,accomplish,1
Roman goddess ,venus,2
Ovine animal-keeper ,shepherd,1
Between red and yellow ,orange,1
1979 US film about Vietnam,apocalypse now,1
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1
People of high birth,gentry,4
"Call on, go to see ",visit,1
Wash ,bathe,4
