CLUE,ANS,POS
Of the brain ,cerebral,1
Head of corn,ear,3
Painter and wallpaperer ,decorator,2
Person who watches others in secret ,voyeur,3
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,1
Shelter on sports ground ,dugout,4
"American state, capital Des Moines ",iowa,1
Aromatic herb ,tarragon,9
Lubricant ,oil,1
Famous battle site in Texas ,alamo,1
Group of bushes ,thicket,4
Land covered with trees,forest,1
Branch of an Australian river formed by an overflow ,billabong,2
Back of the foot ,heel,1
-- Boleyn ,anne,1
Beam over door or window ,lintel,19
Inexpensive accommodation as for back-packers ,hostel,1
Not temporary ,permanent,1
Flummoxed ,nonplussed,7
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
