CLUE,ANS,POS
Pungent red salad root ,radish,1
Once more ,again,1
Single piece of sand etc,grain,1
French cathedral city ,chartres,5
Contort ,twist,5
Vary,fluctuate,12
Serviette ,napkin,1
Excessively instructive ,didactic,1
Well-known or famous person ,celebrity,1
Annuls an act ,repeals,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,2
Large sailing ship ,galleon,11
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,2
War god - chocolate bar - spoils,mars,2
Watery part of milk ,whey,5
French definite article ,les,3
Relating to the kidneys ,renal,1
Enfold ,wrap,4
Smooth little stone ,pebble,1
Additional strengthening dose ,booster,3
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,1
Raw ,uncooked,1
