CLUE,ANS,POS,FOUND IN
Ignorant (of) ,unaware,1,Unaware (of)
Dealer in socks and stockings ,hosier,2,HosieryMerchant
Ceremony - ritual,rite,18,Solstice rite
Ladies and gentlemen; ........ et monsieurs ,mesdames,1,Mesdames et Messieurs (French)
Pigment made from clay and iron oxide ,ochre,5,Yellow ochre
"Incidents, occasions ",events,1,Events  
Imitate like tropical bird ,parrot,1,Parrotize
"Brain operation, once used to treat mental illness",lobotomy,1,Lobotomy  
Rear; support ,back,1,Backing
Stopper - Irish port,cork,1,Cork  
