CLUE,ANS,POS
Act ostentatiously ,show off,2
Country once known as Abyssinia,ethiopia,1
Be ,exist,7
Fastened; joined ,attached,3
Busy; employed ,engaged,3
"Showy, lurid ",garish,1
Slumbering ,asleep,1
Marine mammal with ivory tusks and a moustache ,walrus,2
Freshwater mammals ,otters,4
Strong ,powerful,1
Big squash ,pumpkin,1
Poached item?,egg,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,2
Prickly plant,thistle,1
Yellow part of an egg ,yolk,1
Awful ,dreadful,1
Cholesterol-reducing drug ,statin,11
Gratify,please,2
"Quite sufficient, more than enough ",ample,1
Uncertainty ,doubt,12
"Hard, shiny coating as on teeth ",enamel,2
