CLUE,ANS,POS
French impressionist painter ,renoir,2
Large gun ,cannon,8
Readily apparent ,evident,2
Throw away ,jettison,8
"Behemoths, titans ",giants,2
Ruler ,queen,2
Burial place ,tomb,2
Mental picture; idol ,image,1
Reckoning of a debt or of votes ,tally,1
Feeling of boredom ,ennui,6
Jealousy ,envy,1
Computer network ,internet,1
Peak ,acme,10
Definite article ,the,3
Spanish city; orange type ,seville,2
The Ram ,aries,1
Striped equine ,zebra,1
Rather inferior,mediocre,3
To a small degree ,slightly,1
Carries out orders,obeys,4
