CLUE,ANS,POS
Ancient stringed instrument ,lyre,1
Original New Zealanders ,maori,2
Drinker's paunch ,beer belly,1
Soldier in a light cavalry regiment ,hussar,3
"Guard, keeper ",warden,3
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Film ,movie,1
Formerly Nyasaland ,malawi,4
Sorcery -- conjuring ,magic,2
"Eg, eagle, hawk, owl ",bird of prey,2
"James --, fourth US president ",madison,1
Book of maps ,atlas,1
Exalted; awesome ,sublime,3
Amiss ,awry,10
Arab sailing ship ,dhow,1
Aristocratic lady,countess,3
Low spirits,melancholy,5
The easing of tensions between nations ,detente,3
Large military force,army,2
Born of closely related people ,inbred,9
