CLUE,ANS,POS
Police search operation ,manhunt,17
Confess and permit entrance ,admit,1
Give way or cave in ,collapse,18
Sudden attack ,assault,1
"Feature, quality ",characteristic,2
Seaweed ,kelp,1
Annoy - syringe ,needle,10
Immature state ,childhood,2
Viper ,adder,5
A question of place?,where,1
S African currency ,rand,1
Dance ,mazurka,19
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
Ornamental candle holder ,sconce,8
From one side to another,across,1
"Prefix meaning life, of living things ",bio,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,3
"Waver, go this way and that ",fluctuate,13
"Turn to (for information, authorisation etc)",refer,2
Hollow (in a wall) ,recess,14
Andean beast of burden ,llama,1
One hooked on something ,addict,1
Unwillingness to respect the views of others ,intolerance,10
OT book; figures ,numbers,4
Great fear,terror,2
Suntanning ,bronzing,9
Universe ,cosmos,1
Supply water to fields etc ,irrigate,2
