CLUE,ANS,POS,FOUND IN
"Archetype, master copy ",original,1,Original blueprint
Bony framework ,skeleton,9,Anecdotal skeletons
Practical joke,prank,1,Harmless prankster
Place of RC pilgrimage in Portugal ,fatima,1,"Fatima Shrine, near Ourém"
Footprint ,step,9,Footstep identification
Any procedure regularly followed ,routine,1,Daily routine
Large tall chimneys ,stacks,1,Monumental stacks
Ooze slowly out ,seep,2,Gradually seep
Windless ,calm,1,Calm breeze
City at the confluence of the Blue and White Nile ,khartoum,2,"Khartoum (historically, as it was the capital before South Sudan's independence)"
Dispenser of vapour for the nose or lungs ,inhaler,2,Steam inhaler
Pope's diadem ,tiara,1,Papal tiara
Slippery fish ,eel,2,Eel-like appearance
"Lifted the lid, say",opened,1,Opened it up
Roman silver coin -- is unread (anag),denarius,1,"Denarius (Latin currency, not directly related but could imply an ancient context)"
Toy bear ,teddy,1,Teddy-sized
Set of computer instructions ,program,5,"Choose appropriate programming languages based on their suitability for solving specific problems, considering factors like readability, performance, available libraries or frameworks, and support from online communities."
Largest Canary island ,tenerife,1,"Famous for both natural beauty and bustling tourist attractions like Las Americas Airport (TFS) and Santa Cruz de Tenerife, it serves as a gateway to the unique flora and fauna of its volcanic terrain."
Satan ,lucifer,6,Luciferian
