CLUE,ANS,POS
Lively party ,shindig,6
Meal ,dinner,1
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,4
Group of musicians ,orchestra,3
"Incompetent, clumsy",inept,1
Between dawn and dusk ,daytime,2
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,1
Mass for the dead ,requiem,10
Something with independent existence ,entity,1
Support; long pillow ,bolster,3
Dispossess ,deprive,17
Inflammatory skin condition ,eczema,2
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Pudding ,dessert,4
(Food) consumer ,eater,2
Horizontal beam over a doorway ,lintel,6
Annual ,yearly,2
