CLUE,ANS,POS
"Intermission, during a play say ",interval,5
Protein (catalyst) ,enzyme,1
Homeric legendary island of King Odysseus ,ithaca,1
Of the immediate past ,recent,1
Alias ,pseudonym,5
Upper-body armour piece ,cuirass,5
Instruction for cooking ,recipe,1
Slow a vehicle ,brake,1
Deficient,lacking,1
Flat-topped height ,plateau,9
Offspring of two different species ,hybrid,1
Enquire,ask,6
"Funny, droll ",comic,5
"Detect, be aware of ",sense,6
Heinous deed ,atrocity,1
A bag for schoolbooks ,satchel,7
Catch in snare ,entrap,1
Too tolerant or generous ,indulgent,4
Exhibit ,showcase,1
Artificial fibre ,nylon,5
"Hi, howdy ",hello,1
