CLUE,ANS,POS
German tank ,panzer,1
Jump on one foot ,hop,1
Wide-flared trousers ,bell-bottoms,1
Jousting weapon ,lance,1
Tangible ,tactile,14
Moving slowly and unsteadily,lurching,1
Fail to win ,lose,1
Curved oriental sabre ,scimitar,1
Widely known and esteemed ,noted,12
Theatrical plays ,dramas,1
Traditional Christmas stage show with Dame ,pantomime,1
"Acquire, procure",obtain,1
Friendly - type ,kind,1
Extensiveness - measure ,length,6
Put an end to; ruin ,destroy,1
"Haphazard, hit or miss ",random,1
Firm - building for animals ,stable,2
