CLUE,ANS,POS,FOUND IN
"Collie, perhaps ",sheepdog,1,Scottish Sheepdog
Burn ,combust,16,Combustion
"Variety of agate, used as a gemstone",onyx,11,Onyx Agate
Couple ,two,7,Bracelet (as in a set of two)
Very detailed ,intricate,16,Intricately described
Jewish meal ,seder,3,Passover Seder
Increase in size,grow,1,Growth
Consider likely to happen,expect,2,Expectant
Virus disease leaving pockmarks ,pox,1,Smallpox (Historically known for causing pockmarks on the skin)
Overprotective government deplored by Thatcher ,nanny,1,Nanny State
