CLUE,ANS,POS
Strange or unusual ,exotic,4
Young hens,pullets,3
Total lack of movement,stasis,9
City thoroughfare ,street,1
Godparent ,sponsor,3
Clarified butter,ghee,12
Cherubic,angelic,4
Get on - governing body ,board,2
State of equilibrium ,balance,1
Feeling of fear - in lower extremities? ,cold feet,1
One of the Twelve Apostles ,thomas,7
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,13
Church minister's house ,manse,2
Asian republic ,laos,11
Leave out ,omit,2
Porous lava ,pumice,1
