CLUE,ANS,POS
Ideal ,optimal,2
Vertical parts of stairs ,risers,2
Ramshackle ,dilapidated,1
Disastrous ,catastrophic,1
Take part in contest,compete,3
(Of duck) moving bill in water while feeding ,dabbling,2
Channel north of Isle of Wight ,solent,1
Five-cent coin (US) ,nickel,1
Allowed to enter ,admitted,1
Actor with non-speaking role ,extra,1
Tempting ,enticing,3
"Settled, found a solution ",resolved,1
Small stone ,pebble,1
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,2
American region of religious fundamentalism ,bible belt,1
Animal with a sting in its tail ,scorpion,1
Dispensary ,pharmacy,1
Clarified butter used in Indian cooking ,ghee,1
Boy ,lad,1
Gem weight unit,carat,1
