CLUE,ANS,POS
"'Standard, conventional (6)' ",normal,9
Exclamation of making a blunder ,oops,1
Cooking fat ,lard,4
Stamp collector ,philatelist,1
Flag bearing a device ,banner,2
Annual starting point ,new year,1
Guest ,invitee,20
"Lean, part of foot ",heel,3
Asian rainy season ,monsoon,1
"Alone, set apart ",isolated,1
Squeeze into less space ,compress,2
"Real, not abstract ",concrete,1
Grid ,lattice,1
"Defeat, overcome",conquer,1
Very dry ,arid,1
A wearing away ,abrasion,1
Dread ,terror,5
