CLUE,ANS,POS
Tight group of like things,cluster,1
Persistently avoid ,shun,1
"Foretold, forecast ",predicted,1
"Choke, strangle",throttle,17
Saunters ,strolls,1
Greek letter E ,epsilon,1
Conforming in every respect,corresponding,6
Sea bird ,fulmar,9
Deadly ,lethal,1
Seventh sign of zodiac ,libra,1
Close acquaintance ,friend,1
Part of country surrounded by foreign territory,enclave,1
Imprison ,incarcerate,1
Doubts; reconsideration ,second thoughts,5
Armed soldier (hist.) ,musketeer,17
Stop,cease,52
Expression of mild surprise (mainly US) ,gee,2
Pull out - quotation ,extract,5
