CLUE,ANS,POS
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Hearing for an actor ,audition,1
State of southwest US ,arizona,1
Chop with an axe ,hew,5
Easing (of pain) ,alleviation,3
Short poem with 14 lines ,sonnet,1
Fellow worker ,colleague,1
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,11
Advise strongly ,exhort,4
Unravel ,disentangle,3
Talisman ,amulet,1
Ill-suited ,unfit,15
"Barely, hardly ",scarcely,1
Subject matter ,theme,2
Major world religion ,islam,2
Uprising ,rebellion,1
Illness ,sickness,3
Firm and confident ,assertive,6
Neither animals nor vegetables ,minerals,1
Spike on plant ,thorn,1
Slope on road surface ,camber,9
Man-made lake of stored water ,reservoir,1
Deceived ,duped,2
Indecent ,obscene,2
Sound like hostile or angry dog,growl,1
Deduce,infer,1
Eventuality ,outcome,12
Joint of a finger when the fist is closed ,knuckle,6
School furniture item ,desk,1
Dawn ,sunrise,3
