CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,1
Sheep meat ,mutton,1
Get ready ,prepare,1
Not recognised by anyone ,unknown,2
"Jane -, US actress ",fonda,1
By way of ,via,10
"Offensive, insulting ",abusive,12
Upper chamber of Parliament ,house of lords,1
"Benjamin --, composer ",britten,1
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,1
Carved or cast figure ,statue,1
International formula car race ,grand prix,3
Door support ,hinge,1
Consented ,agreed,1
"Imitated, mimicked",aped,11
Postpone ,defer,2
Countryside walker,rambler,1
Vivid long-tailed bird of the Americas,quetzal,3
Bringer of freedom,liberator,1
