CLUE,ANS,POS
Celestial body ,star,16
Popeye's nemesis,bluto,1
Strange or eccentric person ,weirdo,13
Prejudice ,bias,1
Separate the wheat from the chaff ,winnow,15
"Wife of Leofric, an early streaker! ",lady godiva,1
Swindle ,hustle,2
Banknote; beak ,bill,1
Oriental two-wheeled carriage,rickshaw,1
Ball game ,hockey,5
"Of skin, yellowish in colour ",sallow,2
Taj Mahal city ,agra,1
Country bumpkin ,yokel,3
Statement of money owed,invoice,9
Moves stealthily ,creeps,3
Small narrow river ,stream,2
Sacred beetle ,scarab,1
Bird of prey ,eagle,2
Push lips out as sign of annoyance ,pout,1
Small mark ,dot,3
One employed to look after a golf course ,greenkeeper,4
