CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,5
Powerful pre-1871 state of central Europe ,prussia,2
Swear word,oath,8
Boggy land ,swamp,1
Reptile with two pairs of legs ,lizard,4
Boulevard,avenue,2
Nationality of citizens of Helsinki ,finnish,1
Informal restaurant,cafe,2
Large livestock farm ,ranch,6
It's used to treat disorders and diseases ,medicine,1
Not injured ,unhurt,7
Very striking ,spectacular,10
Part of the New Testament ,gospels,1
Farm store ,barn,2
"Objectives, aims ",purposes,10
Mary Shelley's monster ,frankenstein,9
