CLUE,ANS,POS,FOUND IN
Defeat by superior ingenuity ,outwit,2,Outwitted: Surprisingly outsmarted or bested through cunning or astute thinking.
Reverie ,dream,1,Daydreaming
Sway on the brink,teeter,4,Teetering dangerously
Be in accord,agree,1,Agreeing with a statement or opinion
Salad plant,cress,9,Watercress
Wooden hammer ,mallet,2,Log mallet
Taking to be the case ,assuming,1,Assuming it will happen without further evidence
Direction of the rising sun ,east,1,Eastern horizon
Peas grow in one ,pod,4,Pods (in reference to the plant structure)
Crown or headband as sign of sovereignty ,diadem,10,Feudal diadem
The defendant ,accused,1,Accused person in a court case
Distance from equator measured in degrees ,latitude,1,"If you are referring to extreme temperatures near the equator, terms like ""torrid zone"" could describe regions around 0° latitude with high heat but aren't measured degrees from the equator."
Little Bighorn general ,custer,1,George Armstrong Custer
Slyness ,stealth,17,Stealthy approach
Annoy or irritate ,irk,5,Irksome
Economical -- rubbishy ,cheap,5,Cheaply made
Seed-bearing spike ,ear,9,Pistil and anthers (parts of flowering plants that bear seeds)
A facial twitch ,tic,3,Tics
Fragrance,aroma,1,Aromatic
Appetizers in an Italian meal ,antipasto,1,"Antipasto: This term refers to the assortment of small dishes served before the main course as part of a traditional Italian meal, typically including cured meats, cheeses, olives, and marinated vegetables."
