CLUE,ANS,POS,FOUND IN
Severe flood ,deluge,3,Substantial deluge
Secret plot; clique ,cabal,8,Private cabal
Explosive - pit ,mine,11,"Strong-willed and determined personality (metaphorical, representing the powerful impact one can have like an explosion in a challenging scenario)"
Capacity to become ,potential,2,Potential for growth
Greek epic wanderings of Ulysses ,odyssey,2,The Odyssey Adventures
Underworld ,hell,7,Hellmouth
Tear into scraps ,shred,1,Shredded
Riding trousers ,breeches,6,Riding apparel: breeches (historical context)
Standard ,norm,1,Normal or typical
Brazilian tree or its wax ,carnauba,1,"Carnauba - a type of palm known for producing carnauba wax, used in cosmetics and food products"
Folded and filled tortilla ,taco,3,"Filled, folded taco shell"
Moon feature ,crater,1,Lunar crater
Understanding - crowd,gathering,1,Mass gathering
Bring back into good condition ,rehabilitate,3,"Rehabilitate: Help recover from a difficult situation, such as bringing someone back into good physical or mental condition."
