CLUE,ANS,POS
Young cow or bull ,calf,1
Complain peevishly ,whinge,1
Sandy area ,beach,1
Hinder ,impede,1
University teacher ,lecturer,2
Brawny ,muscular,1
Dive or fall headlong ,plunge,1
Female fox ,vixen,1
Relating to hearing ,auditory,1
Shrewd ,astute,1
The taking for oneself (of something) unfairly ,misappropriation,17
Seductive woman who causes trouble ,femme fatale,8
Jewish scholar,rabbi,1
"Of, or containing, filaments",fibrous,2
Controlling device ,regulator,7
Long-running dispute ,feud,2
To-do list,agenda,1
Humble ,meek,4
Old Roman language ,latin,1
Cut into strips - destroyed,shredded,1
"Disturbed, bothered ",troubled,3
Syrian city ,aleppo,1
Unsafe ,insecure,19
Bent - perverted ,twisted,1
Reach a destination ,arrive,1
"Opening, to let light enter a camera perhaps ",aperture,1
Silent ,noiseless,16
