CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,1
Adversary ,opponent,3
Oblivious ,unaware,1
"- Blyton, children's writer ",enid,1
"Brought up, nurtured ",reared,2
"American state, capital Montgomery ",alabama,1
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,1
Specialised school,academy,1
Narrow runner for the snow ,ski,1
"Plead, implore ",beg,7
Burden ,onus,16
"Metal, symbol Cr ",chromium,1
Hearth ,fireplace,1
Sermon or example ,lesson,17
"Awful, dreadful ",terrible,1
One who sells betting advice ,tipster,2
Bring together ,unite,1
Spanish wine cocktail ,sangria,1
"English poet, diplomat and customs official ",chaucer,1
Wordy ,verbose,1
(In medicine) an alcoholic solution of a drug ,tincture,1
Town in Surrey ,woking,2
Person with outstanding intellect ,mastermind,12
Causing fermentation,yeasty,1
Difficulty in reading and spelling ,dyslexia,3
Stronghold ,fortress,1
Vedic hymn ,mantra,3
