CLUE,ANS,POS
Pilfered,stolen,1
It carries genetic information ,dna,1
'Goldfinger' author ,ian fleming,1
Blood vessel ,aorta,4
Skin disorder,eczema,1
Sensible ,rational,2
Young deer ,fawn,1
Ronnie Scott's music?,jazz,1
Relating to river banks ,riparian,1
Ancient Greek town with 21 ,delphi,2
Destructive ,ruinous,4
Abject ,wretched,3
"Greek philosopher (Poetics, Politics) ",aristotle,1
Natural fibre ,cotton,1
Repair ,mend,2
Bad luck,ill fortune,2
It obstructs or hinders ,obstacle,2
Instrument for viewing at a distance ,telescope,1
Son of a sovereign ,prince,1
Over the moon ,ecstatic,1
Highly profitable ,lucrative,1
Not able to be seen ,invisible,1
Imaginary place of maximum badness,dystopia,1
Type of fuel ,diesel,2
Soak through,permeate,2
"Worse fortune than is deserved, too bad ",hard luck,4
