CLUE,ANS,POS
Monstrous creature ,behemoth,2
Favouritism ,bias,2
Young hares ,leverets,3
Baby's plaything,rattle,1
Foreign (from outer space?),alien,1
Keenness for food ,appetite,1
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Tidy ,neat,1
Luscious ,delectable,12
Profound ,deep,1
Resembling soil,earthy,1
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,2
Altered ,adapted,12
Entrap ,snare,17
Pondered ,mused,6
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,1
Layperson ,amateur,3
