CLUE,ANS,POS
Seat of the high kings of Ireland ,tara,1
Disparagement ,denigration,3
"Inclination, propensity ",tendency,5
Chief Norse god ,odin,1
Capital of Japan,tokyo,1
Run quickly - little taste - hyphen,dash,2
Powerful portable radio and cassette player ,boombox,1
Dismantle ,take apart,6
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,2
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,19
It used to be Persia ,iran,1
Relating to punishment ,penal,17
Chastised ,punished,14
Noah's Ark Mount ,ararat,1
Having reading disorder ,dyslexic,1
Actor's part ,role,1
Total ,aggregate,1
Example or single occurrence of something ,instance,2
In a secret manner ,clandestinely,3
Ridge of sand ,dune,1
Short joke ,one-liner,5
Unit of electric power,watt,1
