CLUE,ANS,POS
Tree yielding light wood,balsa,20
Proportion of one thing to another ,ratio,1
Intrepid,audacious,4
Large property ,estate,1
Affection,warmth,9
Hamlet's mother ,gertrude,1
Heavenly,celestial,20
Loose casual trousers,slacks,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Local dignitary ,mayor,1
As one,together,1
Not guilty ,innocent,1
Without anxiety or responsibilities ,carefree,7
Covert ,stealthy,9
Discourage ,deter,6
Evident - tangible ,palpable,7
Former name for Sri Lanka ,ceylon,1
Early artilleryman ,cannoneer,2
