CLUE,ANS,POS
Reject disdainfully ,spurn,3
Place of worship,temple,2
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Sailor from the Arabian Nights ,sinbad,2
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
(Lady in) old English song,greensleeves,1
Natural gift ,talent,1
Blown-up photo ,enlargement,6
Treatment centre ,clinic,1
Wool from long-haired goats ,angora,1
State of southern US ,alabama,1
Fairground's pink confection,candy floss,2
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,1
Countrified,rural,1
"Implement for writing, drawing etc",pencil,2
Animal entrails ,offal,6
Musical dramas ,operas,1
Means of detecting and locating distant objects,radar,4
Modern Constantinople ,istanbul,1
