CLUE,ANS,POS
Tenant ,lessee,2
Damp and sticky ,clammy,8
Border,boundary,4
Bunch of flowers ,posy,4
Cooking fat ,lard,3
Sudden sharp feeling ,twinge,7
Stamp collector ,philatelist,1
Flag bearing a device ,banner,3
"Lean, part of foot ",heel,2
Asian rainy season ,monsoon,1
"Alone, set apart ",isolated,2
"Real, not abstract ",concrete,3
Merged into one,united,14
"Defeat, overcome",conquer,1
Mountainous ,craggy,4
Very dry ,arid,1
Dread ,terror,2
"Marlene --, German actress ",dietrich,2
