CLUE,ANS,POS
Ethiopian capital ,addis ababa,1
Between Triassic and Cretaceous ,jurassic,1
Latticework to support plants ,trellis,2
Relating to love ,romantic,8
Insanity ,madness,4
Percussion instrument ,marimba,6
Greek waters ,ionian sea,4
Tree trained to grow against wall,espalier,2
Dairy product ,cheese,1
"Flourish, do well ",prosper,8
Male relative ,grandson,7
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,1
Large ocean fish ,marlin,1
Irish county and port ,limerick,4
Snare; carriage ,trap,3
Strong drive for success ,ambition,1
