CLUE,ANS,POS
Nauseous when flying,airsick,1
Anger ,ire,1
Orderly and clean ,neat,3
Agricultural labourer of low status ,peasant,1
Servitude ,bondage,2
Engulfing swirl of e.g. whirlpool ,vortex,3
"Practical, no-nonsense",down-to-earth,1
Asian desert ,gobi,1
Full of praise ,laudatory,11
Characterized by intense feeling ,emotional,6
Small cake or bread roll ,bun,5
Asian country ,vietnam,4
Brief light fall of rain ,shower,1
Tics ,spasms,2
Miser ,skinflint,5
Polish; glow ,shine,1
Fairground attraction,hall of mirrors,20
House or hotel visitors ,guests,1
Hospital-like - strictly objective,clinical,7
This job does not require all of the working week ,part-time,1
Utter with excited cries,whoop,7
"Energy, style ",elan,16
Gambling house ,casino,1
Strong cord ,rope,1
Bath ,tub,3
