CLUE,ANS,POS
A calling as to priesthood ,vocation,3
Great happiness and exhilaration ,euphoria,4
Soapy froth ,lather,3
Pieces of turf dislodged by golf clubs ,divots,1
Plummet ,fall,6
Maritime ,nautical,12
Muse of history,clio,1
Younger or lower in rank ,junior,2
Influenced or touched by an external factor ,affected,1
Shoot from concealment ,snipe,1
In a chair ,seated,3
Pot for ashes ,urn,1
Flat and smooth ,even,7
Bring in to the country ,import,1
Distinctive sign,trademark,10
Delilah's strong man ,samson,1
Extreme deviation from the mean -- our tile (anag) ,outlier,5
Hearth goddess; a match ,vesta,1
Cut; bargain ,snip,6
Gulf state ,qatar,1
Irritate ,annoy,2
Throw (dice) ,roll,1
Prudent,careful,1
Dishonest man ,rogue,1
English or Dutch glazed earthenware,delft,9
