CLUE,ANS,POS,FOUND IN
Charge with crime ,indict,3,Indicted
Enabling instructions for computer ,program,12,"Task management: Utilize task manager or equivalent applications to monitor resource usage (CPU, memory), close unresponsive programs, and manage background processes efficiently."
More potent,stronger,2,Stronger effect
Cold dish ,salad,2,Chilled salad
Savoury jelly ,aspic,11,Delicate and tasty aspics (short for aspic jellies)
Fascinated ,interested,9,Eagerly interested
One of two Tory prime ministers,pitt,14,"William Pitt the Younger (historical, not a recent Tory PM but influential in shaping modern conservatism)"
"Sinew, maybe 3 ",tendon,2,Tendonous fibers
Garden pest ,aphid,1,Aphids: Small sap-sucking insects that can damage plants by feeding on their fluids.
Thread or tall tale ,yarn,4,Fanciful yarn
Separating into parts ,dividing,11,Dividing into constituent parts
Harvests ,crops,11,Plentifully gathered crops
Charged particle,ion,1,Ionized electron
