CLUE,ANS,POS
"Old, courtly dance ",saraband,14
Quite obvious and clear ,evident,7
Blacksmith's block ,anvil,7
Tiered ,layered,3
Bone in lower leg ,tibia,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,1
False god ,idol,2
Afternoon nap ,siesta,1
Drink ,beverage,1
'The ______ cometh' (O'Neill play) ,iceman,1
Unjust ,unfair,3
Sikh headdress ,turban,1
Citrus fruit ,lime,3
Fast American dance,jive,2
"Pierced, like meat",skewered,1
Garden pest ,greenfly,20
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,2
